num_boids,dimension,max_speed,perception_radius,limit,mae,rmse,best_val_loss,duration_sec,error
100,400,5,50,10000,1130.2464977256745,1552.702014733468,0.0007040881318971515,72.75,
100,400,5,100,10000,1341.581132317936,1767.4968092725956,0.0009123633499257267,68.18,
100,400,5,150,10000,1130.8873325422253,1546.6449276499486,0.0006986053776927292,75.65,
100,400,5,200,10000,980.4112857662643,1366.0280048659638,0.0005449666059575975,69.73,
100,400,10,50,10000,1063.1876002110048,1476.251693892658,0.0006364603759720922,80.26,
100,400,10,100,10000,1134.045854100626,1539.9468557686478,0.0006925673224031925,76.49,
100,400,10,150,10000,1110.4922601860046,1528.8215964847816,0.000682596757542342,72.32,
100,400,10,200,10000,911.4293695609922,1326.8157408230154,0.0005141287110745907,73.06,
100,400,20,50,10000,917.8529486418934,1299.2920242945818,0.000493019528221339,74.69,
100,400,20,100,10000,1063.380204212885,1446.3963479602617,0.0006109775858931243,74.51,
100,400,20,150,10000,878.7129563884498,1274.6348245872668,0.0004744845209643245,78.21,
100,400,20,200,10000,1025.9137231342163,1424.6809099021461,0.0005927692982368171,78.73,
100,800,5,50,10000,1172.6764853637,1546.573191871723,0.0006985401269048452,76.27,
100,800,5,100,10000,1105.794761504531,1547.4674964359745,0.0006993485731072724,81.24,
100,800,5,150,10000,916.3079611683293,1325.9506798128282,0.0005134584498591721,75.99,
100,800,5,200,10000,959.5527073446126,1343.9263324981189,0.0005274746799841523,71.74,
100,800,10,50,10000,998.0016460642397,1380.802464460995,0.0005568187334574759,74.52,
100,800,10,100,10000,1148.1355277558214,1571.7422176838277,0.0007214616634882987,74.95,
100,800,10,150,10000,997.9948017206902,1381.96842088145,0.0005577591946348548,76.41,
100,800,10,200,10000,979.4237282438548,1364.7834414408264,0.000543974048923701,76.29,
100,800,20,50,10000,953.4626760285706,1341.5295941465822,0.000525594805367291,77.15,
100,800,20,100,10000,992.2099047336773,1407.678276681611,0.000578705221414566,72.93,
100,800,20,150,10000,923.7577589333165,1304.0062338273713,0.0004966036067344248,75.4,
100,800,20,200,10000,1005.7277996439652,1394.0752240029203,0.0005675745196640491,70.28,
200,100,5,50,10000,896.2484945279491,1312.0594810560742,0.000502756389323622,73.07,
200,100,5,100,10000,914.4542034217488,1327.7874181441687,0.0005148819764144719,76.91,
200,100,5,150,10000,870.4709281052924,1284.5845294521337,0.00048192121903412044,73.87,
200,100,5,200,10000,887.6819969673372,1302.0680265067049,0.0004951285081915557,70.4,
200,100,10,50,10000,888.4006189015973,1298.32701567548,0.0004922873922623694,78.69,
200,100,10,100,10000,888.674138152752,1304.9364301687144,0.000497312459629029,74.07,
200,100,10,150,10000,895.8159815071544,1307.8294294338484,0.0004995199269615114,69.12,
200,100,10,200,10000,862.4720005934117,1274.382937935804,0.0004742971796076745,74.96,
200,100,20,50,10000,860.9979763317965,1266.2555774862594,0.00046826680772937834,77.24,
200,100,20,100,10000,1005.7363020833844,1424.0729783835197,0.00059226353187114,72.87,
200,100,20,150,10000,911.817113001119,1319.9356142890992,0.0005088105099275708,73.03,
200,100,20,200,10000,993.3853298062533,1411.6236898709567,0.0005819537327624857,72.47,
200,200,5,50,10000,925.126016943521,1314.5300231922395,0.0005046514561399817,73.23,
200,200,5,100,10000,924.7699198971909,1318.9811900414697,0.0005080750561319292,74.91,
200,200,5,150,10000,997.7637297270799,1402.6232362374244,0.0005745564121752977,75.75,
200,200,5,200,10000,926.929182819107,1340.2048492252868,0.0005245571956038475,75.51,
200,200,10,50,10000,879.3045052083598,1280.5617345245616,0.0004789074882864952,75.75,
200,200,10,100,10000,1031.956278349172,1448.4117370898368,0.0006126812659204006,74.62,
200,200,10,150,10000,842.7538846585102,1245.0577103739067,0.0004527198907453567,81.46,
200,200,10,200,10000,892.2236710509188,1297.758432116914,0.0004918564227409661,76.12,
200,200,20,50,10000,999.7348053468747,1402.6126832867094,0.0005745477392338216,79.24,
200,200,20,100,10000,882.9738099947956,1267.2712867977586,0.00046901829773560166,74.81,
200,200,20,150,10000,977.4594582344008,1394.370499975301,0.0005678150919266045,74.93,
200,200,20,200,10000,898.2147427149308,1313.6744377917353,0.0005039948155172169,78.08,
200,400,5,50,10000,1289.602412809763,1763.9693188778358,0.0009087251964956522,71.87,
200,400,5,100,10000,1027.998639240552,1434.8587283910645,0.000601269188337028,79.39,
200,400,5,150,10000,936.7008905261052,1356.1006099799413,0.0005370742874220014,77.85,
200,400,5,200,10000,936.4764784415481,1346.2451930429954,0.000529296463355422,77.95,
200,400,10,50,10000,1227.8772521094265,1610.067228914579,0.0007570738671347499,77.59,
200,400,10,100,10000,1018.9442876449502,1390.0826012207042,0.0005643281619995832,70.36,
200,400,10,150,10000,939.9698462224375,1355.507087259964,0.0005366044933907688,77.6,
200,400,10,200,10000,1020.9667940730615,1448.2070061627537,0.000612508098129183,71.32,
200,400,20,50,10000,1104.646534645291,1502.345928962585,0.0006591593264602125,76.79,
200,400,20,100,10000,1037.0563483980866,1420.0137623329817,0.0005888922023586929,73.42,
200,400,20,150,10000,914.3697377702903,1316.899286349903,0.0005064722499810159,77.89,
200,400,20,200,10000,939.4191600738409,1344.863180471716,0.0005282101919874549,75.81,
200,800,5,50,10000,1009.7905938487772,1383.6900912103952,0.0005591496592387557,75.56,
200,800,5,100,10000,914.2231472507434,1307.6354262128793,0.0004993716138415039,79.58,
200,800,5,150,10000,1022.3184060192332,1447.466380788902,0.0006118817836977541,76.4,
200,800,5,200,10000,1086.3435789162338,1452.708745915369,0.0006163219804875553,77.44,
200,800,10,50,10000,1304.879883801438,1665.4934352308924,0.0008100958657450974,73.1,
200,800,10,100,10000,1199.3860185918093,1601.6136468474594,0.0007491454598493874,77.33,
200,800,10,150,10000,1101.3451236154701,1513.0133465633983,0.0006685533444397151,75.64,
200,800,10,200,10000,922.5535082081427,1350.921313451687,0.0005329796695150435,75.9,
200,800,20,50,10000,1010.3507791073889,1432.3063920098275,0.0005991319194436073,76.89,
200,800,20,100,10000,1022.5208311907048,1429.0080972663243,0.0005963756702840328,75.85,
200,800,20,150,10000,904.1247674380122,1302.990452257536,0.0004958302597515285,77.91,
200,800,20,200,10000,1004.3523786920803,1389.1959580165071,0.00056360854068771,73.63,
400,100,5,50,10000,952.4031465915887,1368.2750884983802,0.0005467610317282379,77.32,
400,100,5,100,10000,863.0333903613771,1263.716599178681,0.0004663908330257982,75.46,
400,100,5,150,10000,902.4999487407641,1323.967349477577,0.0005119235720485449,75.97,
400,100,5,200,10000,854.3725988924439,1263.1584213650121,0.0004659788392018527,81.57,
400,100,10,50,10000,908.306614088947,1326.2203471561202,0.0005136673571541905,80.51,
400,100,10,100,10000,937.2691018921312,1354.079026373943,0.000535474275238812,72.67,
400,100,10,150,10000,826.7253021163087,1226.7762792479791,0.0004395226715132594,77.77,
400,100,10,200,10000,882.6550130209597,1283.5387421731677,0.000481136841699481,77.97,
400,100,20,50,10000,908.1454532568837,1321.2545712669557,0.0005098279216326773,70.23,
400,100,20,100,10000,964.7983837684657,1376.468997703876,0.000553328893147409,78.33,
400,100,20,150,10000,995.851438554869,1399.8779829900213,0.0005723094218410552,80.09,
400,100,20,200,10000,895.7100595003343,1311.751433245492,0.0005025205318816006,75.72,
400,200,5,50,10000,985.9736194621452,1410.3231766128577,0.0005808820715174079,72.43,
400,200,5,100,10000,898.5782207608103,1313.953424230873,0.0005042089032940567,78.68,
400,200,5,150,10000,937.9790056369401,1354.9188097073688,0.0005361385992728174,75.58,
400,200,5,200,10000,897.5139255340711,1309.3542862220725,0.0005006854189559817,78.81,
400,200,10,50,10000,894.0003596387331,1287.6924619663212,0.0004842558701056987,78.87,
400,200,10,100,10000,953.1524836828095,1363.7204010472626,0.0005431269528344274,82.21,
400,200,10,150,10000,1060.0525217563854,1472.7018352184766,0.000633403193205595,73.14,
400,200,10,200,10000,885.3986364386616,1293.4399332709572,0.0004885883536189795,78.99,
400,200,20,50,10000,963.7640920029729,1363.3979635072628,0.0005428700242191553,75.3,
400,200,20,100,10000,1002.6349891219062,1414.152442027577,0.0005840406520292163,73.9,
400,200,20,150,10000,880.8954275448542,1278.1244692693663,0.00047708614147268236,75.5,
400,200,20,200,10000,849.3920431171252,1256.1631559486436,0.0004608319723047316,68.66,
400,400,5,50,10000,872.3031518658491,1275.8263065681442,0.0004753721586894244,77.18,
400,400,5,100,10000,833.3455791799332,1239.0047612558944,0.0004483287048060447,72.96,
400,400,5,150,10000,990.9237120912569,1410.7908183490529,0.0005812672316096723,79.37,
400,400,5,200,10000,879.311518492924,1285.8744009882016,0.00048288953257724643,72.88,
400,400,10,50,10000,1259.992329410783,1613.3036724721244,0.0007601213874295354,77.61,
400,400,10,100,10000,952.9280269317195,1362.9660159524008,0.0005425260751508176,77.81,
400,400,10,150,10000,891.551788469206,1286.987394260441,0.0004837256856262684,73.44,
400,400,10,200,10000,979.8582168051246,1382.7617359981984,0.0005583998863585293,76.18,
400,400,20,50,10000,1174.5210385351036,1648.6646213525646,0.0007938077324070036,74.81,
400,400,20,100,10000,1034.5592924249086,1431.6567257345841,0.0005985885509289801,74.99,
400,400,20,150,10000,999.6695810259049,1407.9580522456451,0.0005789353745058179,76.74,
400,400,20,200,10000,972.0599327531849,1382.388959001111,0.000558098778128624,75.81,
400,800,5,50,10000,1363.958852188344,1749.9660101087231,0.0008943538414314389,67.5,
400,800,5,100,10000,1222.0727648669153,1643.3184576969823,0.0007886677631177008,78.51,
400,800,5,150,10000,1112.3640966179844,1473.4553134732428,0.000634051626548171,80.06,
400,800,5,200,10000,998.2835078784713,1423.8592124493946,0.0005920858820900321,72.65,
400,800,10,50,10000,1019.8422382647294,1428.538568916624,0.0005959839327260852,71.93,
400,800,10,100,10000,1334.6840552478639,1734.5153029512724,0.0008786313701421022,72.64,
400,800,10,150,10000,1098.69668166543,1506.3461930829487,0.0006626743706874549,78.61,
400,800,10,200,10000,948.0189057554699,1356.0610792210862,0.0005370429717004299,74.09,
400,800,20,50,10000,1052.7375611484526,1455.5798096548376,0.000618760590441525,68.75,
400,800,20,100,10000,1264.7402764040119,1645.7767048991695,0.0007910286076366901,69.34,
400,800,20,150,10000,1003.2300894976174,1381.6068577903513,0.0005574675160460174,74.61,
400,800,20,200,10000,999.0205842893168,1413.4433344577735,0.0005834551411680877,69.52,
